Product Name,Review,Review_without_emoji,preprocess_text,preprocess_text1,aspects,price,quality,delivery cost,packaging,usability,design,customer service
Kitkat mickey chocolate (limited edition),"Good , lates manufacturing date , delicious , but price bit hight","Good , lates manufacturing date , delicious , but price bit hight",good  lates manufacturing date  delicious  but price bit hight,"['good', 'lates', 'manufacturing', 'date', 'delicious', 'price', 'bit', 'hight']","['price', 'quality', 'packaging']",1,1,0,1,0,0,0
Kitkat mickey chocolate (limited edition),Yummy...Got the item in a good condition. Recommended seller,Yummy...Got the item in a good condition. Recommended seller,yummygot the item in a good condition recommended seller,"['yummygot', 'item', 'good', 'condition', 'recommended', 'seller']","['quality', 'packaging', 'customer service']",0,1,0,1,0,0,1
Kitkat mickey chocolate (limited edition),Good product nice packaging thank you Daraz,Good product nice packaging thank you Daraz,good product nice packaging thank you daraz,"['good', 'product', 'nice', 'packaging', 'thank', 'daraz']","['quality', 'packaging']",0,1,0,1,0,0,0
Kitkat mickey chocolate (limited edition),VERY TASTY AND WELL PACKED. GREAT SELLER,VERY TASTY AND WELL PACKED. GREAT SELLER,very tasty and well packed great seller,"['tasty', 'well', 'packed', 'great', 'seller']","['packaging', 'customer service']",0,0,0,1,0,0,1
Kitkat mickey chocolate (limited edition),still I didn't get my order and also I paid ,still I didn't get my order and also I paid ,still i didnt get my order and also i paid ,"['still', 'didnt', 'get', 'order', 'also', 'paid']",['packaging'],0,0,0,1,0,0,0
Kitkat mickey chocolate (limited edition),I recommend this seller👍Thank q👍,I recommend this sellerthumbs upThank qthumbs up,i recommend this sellerthumbs upthank qthumbs up,"['recommend', 'sellerthumbs', 'upthank', 'qthumbs']","['packaging', 'customer service']",0,0,0,1,0,0,1
Kitkat mickey chocolate (limited edition),"Great chocolate, fresh and high quality. Highly appreciate the shop’s attention to detail when packing the product with cardboard to avoid the chocolate melting and getting crushed. Items arrived perfect condition and on time. Will order again.","Great chocolate, fresh and high quality. Highly appreciate the shop’s attention to detail when packing the product with cardboard to avoid the chocolate melting and getting crushed. Items arrived perfect condition and on time. Will order again.",great chocolate fresh and high quality highly appreciate the shops attention to detail when packing the product with cardboard to avoid the chocolate melting and getting crushed items arrived perfect condition and on time will order again,"['great', 'chocolate', 'fresh', 'high', 'quality', 'highly', 'appreciate', 'shops', 'attention', 'detail', 'packing', 'product', 'cardboard', 'avoid', 'chocolate', 'melting', 'getting', 'crushed', 'items', 'arrived', 'perfect', 'condition', 'time', 'order']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
Kitkat mickey chocolate (limited edition),I only have one complain about this that is I ordered the shown chocalate but they have run out of stock which was notified by the seller and I had to change my order. Would recomend the seller to use the out of stock feature available in the daraz platform so that neither the seller nor the receiver will face any inconveniences other than that I enjoyed the chocalate sent by this seller it was in good condition not melted and the taste was good. I got an alpine and a bubble for my order after the short chat I had with the seller.,I only have one complain about this that is I ordered the shown chocalate but they have run out of stock which was notified by the seller and I had to change my order. Would recomend the seller to use the out of stock feature available in the daraz platform so that neither the seller nor the receiver will face any inconveniences other than that I enjoyed the chocalate sent by this seller it was in good condition not melted and the taste was good. I got an alpine and a bubble for my order after the short chat I had with the seller.,i only have one complain about this that is i ordered the shown chocalate but they have run out of stock which was notified by the seller and i had to change my order would recomend the seller to use the out of stock feature available in the daraz platform so that neither the seller nor the receiver will face any inconveniences other than that i enjoyed the chocalate sent by this seller it was in good condition not melted and the taste was good i got an alpine and a bubble for my order after the short chat i had with the seller,"['one', 'complain', 'ordered', 'shown', 'chocalate', 'run', 'stock', 'notified', 'seller', 'change', 'order', 'would', 'recomend', 'seller', 'use', 'stock', 'feature', 'available', 'daraz', 'platform', 'neither', 'seller', 'receiver', 'face', 'inconveniences', 'enjoyed', 'chocalate', 'sent', 'seller', 'good', 'condition', 'melted', 'taste', 'good', 'got', 'alpine', 'bubble', 'order', 'short', 'chat', 'seller']","['quality', 'packaging', 'customer service']",0,1,0,1,0,0,1
Kitkat mickey chocolate (limited edition),Very good deliver,Very good deliver,very good deliver,"['good', 'deliver']","['quality', 'packaging']",0,1,0,1,0,0,0
Kitkat mickey chocolate (limited edition),very very soft chocolate.. finger size choclate...,very very soft chocolate.. finger size choclate...,very very soft chocolate finger size choclate,"['soft', 'chocolate', 'finger', 'size', 'choclate']",['packaging'],0,0,0,1,0,0,0
Kitkat mickey chocolate (limited edition),Thank you so much for your one time deliver Really happy about this,Thank you so much for your one time deliver Really happy about this,thank you so much for your one time deliver really happy about this,"['thank', 'much', 'one', 'time', 'deliver', 'really', 'happy']","['delivery cost', 'packaging']",0,0,1,1,0,0,0
Kinder Bueno 3 Pack 129g,Packs opened; melted and have white dots.,Packs opened; melted and have white dots.,packs opened melted and have white dots,"['packs', 'opened', 'melted', 'white', 'dots']",['packaging'],0,0,0,1,0,0,0
Kinder Bueno 3 Pack 129g,You gave me a one chocolate but the picture have three. I am very Disappointed But the chocolate is very tasty. It's OK. I love it,You gave me a one chocolate but the picture have three. I am very Disappointed But the chocolate is very tasty. It's OK. I love it,you gave me a one chocolate but the picture have three i am very disappointed but the chocolate is very tasty its ok i love it,"['gave', 'one', 'chocolate', 'picture', 'three', 'disappointed', 'chocolate', 'tasty', 'ok', 'love']","['quality', 'packaging']",0,1,0,1,0,0,0
Kinder Bueno 3 Pack 129g,The packaging was really good. They put the chocolates in plastic containers so they wont be damaged. They were in perfect condition. And I got everything as expected. Really good item. Would recommend.,The packaging was really good. They put the chocolates in plastic containers so they wont be damaged. They were in perfect condition. And I got everything as expected. Really good item. Would recommend.,the packaging was really good they put the chocolates in plastic containers so they wont be damaged they were in perfect condition and i got everything as expected really good item would recommend,"['packaging', 'really', 'good', 'put', 'chocolates', 'plastic', 'containers', 'wont', 'damaged', 'perfect', 'condition', 'got', 'everything', 'expected', 'really', 'good', 'item', 'would', 'recommend']","['quality', 'packaging']",0,1,0,1,0,0,0
Kinder Bueno 3 Pack 129g,love your packaging and quick delivery. thank you daraz. recommended seller,love your packaging and quick delivery. thank you daraz. recommended seller,love your packaging and quick delivery thank you daraz recommended seller,"['love', 'packaging', 'quick', 'delivery', 'thank', 'daraz', 'recommended', 'seller']","['quality', 'delivery cost', 'packaging', 'customer service']",0,1,1,1,0,0,1
Kinder Bueno 3 Pack 129g,Well packed. Good buy with free delivery.,Well packed. Good buy with free delivery.,well packed good buy with free delivery,"['well', 'packed', 'good', 'buy', 'free', 'delivery']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
Kinder Bueno 3 Pack 129g,Well packed and fast delivery.,Well packed and fast delivery.,well packed and fast delivery,"['well', 'packed', 'fast', 'delivery']","['delivery cost', 'packaging']",0,0,1,1,0,0,0
Kinder Bueno 3 Pack 129g,"I ordered 3 packs, that is 30pcs. Package arrived today (28 May) but the expiry date is on 06 June.2021. (I have only one week to consume all these stuff). Seller never mentioned anything about the close expiry in his listing. This type of sellers should be banned from Daraz.","I ordered 3 packs, that is 30pcs. Package arrived today (28 May) but the expiry date is on 06 June.2021. (I have only one week to consume all these stuff). Seller never mentioned anything about the close expiry in his listing. This type of sellers should be banned from Daraz.",i ordered 3 packs that is 30pcs package arrived today 28 may but the expiry date is on 06 june2021 i have only one week to consume all these stuff seller never mentioned anything about the close expiry in his listing this type of sellers should be banned from daraz,"['ordered', '3', 'packs', '30pcs', 'package', 'arrived', 'today', '28', 'may', 'expiry', 'date', '06', 'june2021', 'one', 'week', 'consume', 'stuff', 'seller', 'never', 'mentioned', 'anything', 'close', 'expiry', 'listing', 'type', 'sellers', 'banned', 'daraz']","['packaging', 'customer service']",0,0,0,1,0,0,1
Kinder Bueno 3 Pack 129g,wow one of fast delivery.. thank you..,wow one of fast delivery.. thank you..,wow one of fast delivery thank you,"['wow', 'one', 'fast', 'delivery', 'thank']","['delivery cost', 'packaging']",0,0,1,1,0,0,0
Kinder Bueno 3 Pack 129g,Not good next month expiry,Not good next month expiry,not good next month expiry,"['good', 'next', 'month', 'expiry']","['quality', 'packaging']",0,1,0,1,0,0,0
Kinder Bueno 3 Pack 129g,😒 the chocolate is melted,unamused face the chocolate is melted,unamused face the chocolate is melted,"['unamused', 'face', 'chocolate', 'melted']","['quality', 'packaging']",0,1,0,1,0,0,0
Kinder Bueno 3 Pack 129g,Delivered quickly and expiry date is more than 5 months.,Delivered quickly and expiry date is more than 5 months.,delivered quickly and expiry date is more than 5 months,"['delivered', 'quickly', 'expiry', 'date', '5', 'months']",['packaging'],0,0,0,1,0,0,0
Kinder Bueno 3 Pack 129g,Good quality chocolates😋😋. Very good customer service☺️. 100% satisfied❤️ Highly recommended,Good quality chocolatesface savoring foodface savoring food. Very good customer servicesmiling face. 100% satisfiedred heart Highly recommended,good quality chocolatesface savoring foodface savoring food very good customer servicesmiling face 100 satisfiedred heart highly recommended,"['good', 'quality', 'chocolatesface', 'savoring', 'foodface', 'savoring', 'food', 'good', 'customer', 'servicesmiling', 'face', '100', 'satisfiedred', 'heart', 'highly', 'recommended']","['quality', 'packaging']",0,1,0,1,0,0,0
Kinder Bueno 3 Pack 129g,Product is as described. I prefer better packaging for chocolate.,Product is as described. I prefer better packaging for chocolate.,product is as described i prefer better packaging for chocolate,"['product', 'described', 'prefer', 'better', 'packaging', 'chocolate']",['packaging'],0,0,0,1,0,0,0
Kinder Bueno 3 Pack 129g,Taste is low compare to original. But reasonable price ,Taste is low compare to original. But reasonable price ,taste is low compare to original but reasonable price ,"['taste', 'low', 'compare', 'original', 'reasonable', 'price']","['price', 'packaging']",1,0,0,1,0,0,0
Toren Dark Chocolate 55g,The Best Product.Made in Turkey Company(toren.com.tr ).Low Sugar but tasty.Most Suitable for Senior citizens.Delivered items fast and safely .Big thanks to Daraz team & Chocomore store.Wishing you both companies a lot of success.,The Best Product.Made in Turkey Company(toren.com.tr ).Low Sugar but tasty.Most Suitable for Senior citizens.Delivered items fast and safely .Big thanks to Daraz team & Chocomore store.Wishing you both companies a lot of success.,the best productmade in turkey companytorencomtr low sugar but tastymost suitable for senior citizensdelivered items fast and safely big thanks to daraz team  chocomore storewishing you both companies a lot of success,"['best', 'productmade', 'turkey', 'companytorencomtr', 'low', 'sugar', 'tastymost', 'suitable', 'senior', 'citizensdelivered', 'items', 'fast', 'safely', 'big', 'thanks', 'daraz', 'team', 'chocomore', 'storewishing', 'companies', 'lot', 'success']",['packaging'],0,0,0,1,0,0,0
Toren Dark Chocolate 55g,"Best service. Everything is ok. Expiry dates, marked price, packing and delivery all fine. Thank you for the offers!","Best service. Everything is ok. Expiry dates, marked price, packing and delivery all fine. Thank you for the offers!",best service everything is ok expiry dates marked price packing and delivery all fine thank you for the offers,"['best', 'service', 'everything', 'ok', 'expiry', 'dates', 'marked', 'price', 'packing', 'delivery', 'fine', 'thank', 'offers']","['price', 'delivery cost', 'packaging']",1,0,1,1,0,0,0
